date,county,confirmed_hosp,suspected_hosp,total_hosp,population,total_doses,cumulative_fully_vaccinated,pct_fully_vaccinated
2023-01-19,Riverside,152,14,166,2422847,4285635,1492783,61.61276382701838
2023-01-19,Sacramento,171,57,228,1586465,3270310,1081467,68.16834912840812
2023-01-19,San Benito,0,0,0,64521,135644,46598,72.2214472807303
2023-01-19,San Bernardino,188,2,190,2183239,3573400,1273817,58.3452842313645
2023-01-19,San Diego,340,7,347,3296045,7742708,2557349,77.58841277955854
2023-01-19,San Francisco,77,11,88,870393,2573814,757574,87.03815402927184
2023-01-19,San Joaquin,54,8,62,780558,1470350,512224,65.62279804960042
2023-01-19,San Luis Obispo,10,0,10,281879,581809,185688,65.87507405659875
2023-01-19,San Mateo,30,21,51,762511,2225985,669363,87.78404508262831
2023-01-19,Santa Barbara,38,0,38,448244,953644,317254,70.77707677068739
2023-01-19,Santa Clara,156,44,200,1931026,5415185,1684535,87.2352314261952
2023-01-19,Santa Cruz,20,0,20,270462,682836,212338,78.50936545614542
2023-01-19,Shasta,10,1,11,181984,246924,85419,46.937642869702835
2023-01-19,Siskiyou,2,0,2,43991,65490,21732,49.40101384374076
2023-01-19,Solano,44,36,80,452698,958512,312028,68.92630407026317
2023-01-19,Sonoma,26,22,48,488281,1275071,398309,81.57372496574719
2023-01-19,Stanislaus,73,19,92,553217,930005,333193,60.22826485809366
2023-01-19,Sutter,0,0,0,99464,162088,59344,59.66379795704979
2023-01-19,Tehama,2,0,2,65682,80560,28628,43.58576170031363
2023-01-19,Trinity,0,0,0,16089,18213,6033,37.49766921499161
2023-01-19,Tulare,46,0,46,473891,709500,260303,54.9288760495557
2023-01-19,Tuolumne,0,0,0,55374,89598,28853,52.1056813667064
2023-01-19,Ventura,66,4,70,843310,1866109,624656,74.0719308439364
2023-01-19,Yolo,4,0,4,216291,512377,161783,74.79876647664489
2023-01-19,Yuba,3,0,3,81994,108160,40018,48.80601019586799
2023-01-20,Alameda,114,63,177,1680380,4523011,1409388,83.87317154453159
2023-01-20,Amador,1,2,3,40532,68132,22173,54.70492450409553
2023-01-20,Butte,15,1,16,210135,348631,118967,56.61455730839698
2023-01-20,Calaveras,2,0,2,45346,76407,24684,54.4347902791867
2023-01-20,Colusa,0,0,0,21858,34705,13264,60.682587610943365
2023-01-20,Contra Costa,73,62,135,1165986,3084849,974926,83.61386843409784
2023-01-20,Del Norte,3,0,3,27601,39783,13636,49.404007101191986
2023-01-20,El Dorado,1,0,1,191220,370012,120033,62.77219956071541
2023-01-20,Fresno,150,18,168,1009503,1770258,629167,62.324430932845175
2023-01-20,Glenn,0,0,0,28896,43213,15971,55.27062569213732
2023-01-20,Humboldt,12,0,12,136261,283858,92292,67.73177945266804
2023-01-20,Imperial,11,0,11,179595,534798,180843,100.69489685124864
2023-01-20,Inyo,1,0,1,19001,36021,11711,61.63359823167202
2023-01-20,Kern,68,0,68,905828,1341097,495672,54.720322180369784
2023-01-20,Kings,2,0,2,152790,192011,71180,46.58681850906473
2023-01-20,Lake,4,0,4,68195,103849,36096,52.93056675709363
2023-01-20,Lassen,1,0,1,32317,24162,8985,27.802704458953492
2023-01-20,Los Angeles,830,56,886,9992236,22429418,7543257,75.49118135320262
2023-01-20,Madera,8,0,8,156343,244556,88151,56.383080790313606
2023-01-20,Marin,22,6,28,261282,798398,233126,89.22390367495656
2023-01-20,Mariposa,0,0,0,17118,28279,9148,53.440822525996026
2023-01-20,Mendocino,7,0,7,91361,186946,60533,66.2569367673296
2023-01-20,Merced,14,0,14,281814,436052,158689,56.30983556530194
2023-01-20,Modoc,1,0,1,8663,10633,3757,43.368348147293084
2023-01-20,Mono,0,0,0,13226,27168,9150,69.18191441100862
2023-01-20,Monterey,19,0,19,438390,946955,324754,74.07878829352859
2023-01-20,Napa,6,0,6,137485,355176,111379,81.01174673600757
2023-01-20,Nevada,5,0,5,102249,204391,64510,63.09108157536993
2023-01-20,Orange,210,6,216,3185516,7091606,2368319,74.34647950284977
2023-01-20,Placer,55,27,82,405889,846474,274461,67.61971869156346
2023-01-20,Plumas,1,0,1,19749,31349,10462,52.974834168818674
2023-01-20,Riverside,154,16,170,2422847,4286700,1492821,61.61433222981063
2023-01-20,Sacramento,164,57,221,1586465,3271174,1081534,68.17257235425932
2023-01-20,San Benito,0,0,0,64521,135678,46603,72.22919669564948
2023-01-20,San Bernardino,186,2,188,2183239,3574311,1273857,58.34711637159285
2023-01-20,San Diego,322,17,339,3296045,7745164,2557468,77.59202316715943
2023-01-20,San Francisco,81,12,93,870393,2574823,757627,87.04424323265468
2023-01-20,San Joaquin,48,11,59,780558,1470740,512246,65.62561654611189
2023-01-20,San Luis Obispo,11,3,14,281879,581953,185694,65.87720262949705
2023-01-20,San Mateo,35,22,57,762511,2226773,669398,87.78863518034494
2023-01-20,Santa Barbara,47,0,47,448244,953946,317267,70.77997697682513
2023-01-20,Santa Clara,144,35,179,1931026,5416820,1684658,87.2416010970334
2023-01-20,Santa Cruz,25,0,25,270462,683059,212345,78.5119536201019
2023-01-20,Shasta,18,0,18,181984,246954,85420,46.938192368559875
2023-01-20,Siskiyou,1,1,2,43991,65503,21732,49.40101384374076
2023-01-20,Solano,35,39,74,452698,958813,312040,68.92895484406823
2023-01-20,Sonoma,29,24,53,488281,1275362,398326,81.57720656752976
2023-01-20,Stanislaus,69,19,88,553217,930232,333203,60.23007246704277
2023-01-20,Sutter,0,0,0,99464,162123,59347,59.66681412370305
2023-01-20,Tehama,1,0,1,65682,80578,28630,43.5888066745836
2023-01-20,Trinity,0,0,0,16089,18218,6033,37.49766921499161
2023-01-20,Tulare,35,0,35,473891,709611,260309,54.930142163493294
2023-01-20,Tuolumne,0,0,0,55374,89626,28853,52.1056813667064
2023-01-20,Ventura,68,2,70,843310,1866536,624670,74.07359096892009
2023-01-20,Yolo,5,0,5,216291,512530,161793,74.80338987752612
2023-01-20,Yuba,3,0,3,81994,108191,40022,48.810888601604994
2023-01-21,Alameda,104,56,160,1680380,4523558,1409420,83.87507587569479
2023-01-21,Amador,1,0,1,40532,68135,22173,54.70492450409553
2023-01-21,Butte,21,0,21,210135,348655,118969,56.6155090774978
2023-01-21,Calaveras,0,0,0,45346,76414,24684,54.4347902791867
2023-01-21,Colusa,0,0,0,21858,34707,13264,60.682587610943365
2023-01-21,Contra Costa,65,62,127,1165986,3085140,974935,83.61464031300547
2023-01-21,Del Norte,3,0,3,27601,39786,13636,49.404007101191986
2023-01-21,El Dorado,1,0,1,191220,370027,120034,62.772722518565004
2023-01-21,Fresno,139,27,166,1009503,1770369,629172,62.32492622607362
2023-01-21,Glenn,0,0,0,28896,43215,15971,55.27062569213732
2023-01-21,Humboldt,14,0,14,136261,283876,92292,67.73177945266804
2023-01-21,Imperial,11,0,11,179595,534893,180845,100.69601046799744
2023-01-21,Inyo,0,0,0,19001,36023,11711,61.63359823167202
2023-01-21,Kern,47,0,47,905828,1341241,495688,54.7220885201164
2023-01-21,Kings,3,0,3,152790,192020,71182,46.58812749525492
2023-01-21,Lake,4,0,4,68195,103854,36096,52.93056675709363
2023-01-21,Lassen,0,0,0,32317,24162,8985,27.802704458953492
2023-01-21,Los Angeles,777,53,830,9992236,22432149,7543346,75.49207204473554
2023-01-21,Madera,9,0,9,156343,244572,88152,56.3837204096122
2023-01-21,Marin,20,4,24,261282,798468,233127,89.22428640319654
2023-01-21,Mariposa,0,0,0,17118,28279,9148,53.440822525996026
2023-01-21,Mendocino,6,0,6,91361,186953,60533,66.2569367673296
2023-01-21,Merced,16,0,16,281814,436075,158689,56.30983556530194
2023-01-21,Modoc,1,0,1,8663,10633,3757,43.368348147293084
2023-01-21,Mono,0,0,0,13226,27168,9150,69.18191441100862
2023-01-21,Monterey,17,0,17,438390,947106,324756,74.07924450831452
2023-01-21,Napa,2,0,2,137485,355191,111380,81.01247408808234
2023-01-21,Nevada,3,5,8,102249,204396,64511,63.09205958004479
2023-01-21,Orange,207,4,211,3185516,7092358,2368339,74.34710734461858
2023-01-21,Placer,54,28,82,405889,846527,274462,67.61996506434025
2023-01-21,Plumas,0,0,0,19749,31349,10462,52.974834168818674
2023-01-21,Riverside,150,10,160,2422847,4287064,1492830,61.61470369362985
2023-01-21,Sacramento,148,60,208,1586465,3271444,1081559,68.1741481848008
2023-01-21,San Benito,0,0,0,64521,135699,46604,72.23074657863332
2023-01-21,San Bernardino,165,11,176,2183239,3574761,1273872,58.34780342417848
2023-01-21,San Diego,285,7,292,3296045,7746260,2557518,77.59354013673963
2023-01-21,San Francisco,61,8,69,870393,2575161,757637,87.04539213895332
2023-01-21,San Joaquin,48,9,57,780558,1470903,512259,65.62728202132321
2023-01-21,San Luis Obispo,10,0,10,281879,581995,185695,65.87755739164677
2023-01-21,San Mateo,28,22,50,762511,2227095,669414,87.79073351072968
2023-01-21,Santa Barbara,30,1,31,448244,954012,317269,70.78042316238478
2023-01-21,Santa Clara,157,39,196,1931026,5417518,1684697,87.24362074876258
2023-01-21,Santa Cruz,19,0,19,270462,683126,212347,78.51269309551805
2023-01-21,Shasta,7,0,7,181984,246966,85420,46.938192368559875
2023-01-21,Siskiyou,1,0,1,43991,65504,21732,49.40101384374076
2023-01-21,Solano,36,43,79,452698,958880,312045,68.93005933315366
2023-01-21,Sonoma,27,21,48,488281,1275487,398334,81.57884496836863
2023-01-21,Stanislaus,60,17,77,553217,930310,333207,60.230795510622414
2023-01-21,Sutter,0,0,0,99464,162137,59350,59.66983029035631
2023-01-21,Tehama,0,0,0,65682,80600,28630,43.5888066745836
2023-01-21,Trinity,0,0,0,16089,18221,6033,37.49766921499161
2023-01-21,Tulare,37,0,37,473891,709656,260312,54.93077522046209
2023-01-21,Tuolumne,0,0,0,55374,89631,28853,52.1056813667064
2023-01-21,Ventura,62,2,64,843310,1866738,624671,74.07370954927606
2023-01-21,Yolo,3,0,3,216291,512563,161794,74.80385221761424
2023-01-21,Yuba,4,0,4,81994,108193,40022,48.810888601604994
2023-01-22,Alameda,99,48,147,1680380,4523787,1409427,83.87549244813673
2023-01-22,Amador,1,0,1,40532,68135,22173,54.70492450409553
2023-01-22,Butte,12,0,12,210135,348668,118969,56.6155090774978
2023-01-22,Calaveras,0,0,0,45346,76414,24684,54.4347902791867
2023-01-22,Colusa,0,0,0,21858,34707,13264,60.682587610943365
2023-01-22,Contra Costa,63,58,121,1165986,3085229,974935,83.61464031300547
2023-01-22,Del Norte,1,0,1,27601,39787,13636,49.404007101191986
2023-01-22,El Dorado,2,0,2,191220,370035,120034,62.772722518565004
2023-01-22,Fresno,136,27,163,1009503,1770464,629175,62.32522340201069
2023-01-22,Glenn,0,0,0,28896,43217,15971,55.27062569213732
2023-01-22,Humboldt,12,0,12,136261,283878,92292,67.73177945266804
2023-01-22,Imperial,12,0,12,179595,534945,180846,100.69656727637184
2023-01-22,Inyo,0,0,0,19001,36023,11711,61.63359823167202
2023-01-22,Kern,45,0,45,905828,1341285,495693,54.72264050128722
2023-01-22,Kings,4,0,4,152790,192029,71182,46.58812749525492
2023-01-22,Lake,4,0,4,68195,103858,36096,52.93056675709363
2023-01-22,Lassen,0,0,0,32317,24162,8985,27.802704458953492
2023-01-22,Los Angeles,793,60,853,9992236,22433405,7543382,75.49243232445671
2023-01-22,Madera,8,0,8,156343,244578,88152,56.3837204096122
2023-01-22,Marin,21,6,27,261282,798505,233127,89.22428640319654
2023-01-22,Mariposa,0,0,0,17118,28282,9148,53.440822525996026
2023-01-22,Mendocino,4,0,4,91361,186954,60533,66.2569367673296
2023-01-22,Merced,16,0,16,281814,436090,158689,56.30983556530194
2023-01-22,Modoc,1,0,1,8663,10633,3757,43.368348147293084
2023-01-22,Mono,0,0,0,13226,27168,9150,69.18191441100862
2023-01-22,Monterey,17,0,17,438390,947151,324756,74.07924450831452
2023-01-22,Napa,3,0,3,137485,355198,111380,81.01247408808234
2023-01-22,Nevada,4,2,6,102249,204404,64511,63.09205958004479
2023-01-22,Orange,214,7,221,3185516,7092717,2368346,74.34732708923767
2023-01-22,Placer,53,30,83,405889,846548,274462,67.61996506434025
2023-01-22,Plumas,0,0,0,19749,31349,10462,52.974834168818674
2023-01-22,Riverside,142,11,153,2422847,4287241,1492838,61.615033883691375
2023-01-22,Sacramento,140,52,192,1586465,3271557,1081565,68.17452638413076
2023-01-22,San Benito,0,0,0,64521,135702,46604,72.23074657863332
2023-01-22,San Bernardino,161,10,171,2183239,3574891,1273877,58.348032441707026
2023-01-22,San Diego,287,7,294,3296045,7746957,2557536,77.59408624578852
2023-01-22,San Francisco,66,11,77,870393,2575279,757640,87.04573681084293
2023-01-22,San Joaquin,43,8,51,780558,1470948,512262,65.6276663617566
2023-01-22,San Luis Obispo,9,0,9,281879,582016,185695,65.87755739164677
2023-01-22,San Mateo,23,18,41,762511,2227194,669415,87.79086465637873
2023-01-22,Santa Barbara,33,3,36,448244,954044,317269,70.78042316238478
2023-01-22,Santa Clara,161,46,207,1931026,5417840,1684711,87.2443457519474
2023-01-22,Santa Cruz,18,0,18,270462,683153,212347,78.51269309551805
2023-01-22,Shasta,7,0,7,181984,246971,85421,46.938741867416915
2023-01-22,Siskiyou,1,0,1,43991,65504,21732,49.40101384374076
2023-01-22,Solano,32,45,77,452698,958935,312046,68.93028023097075
2023-01-22,Sonoma,27,24,51,488281,1275508,398334,81.57884496836863
2023-01-22,Stanislaus,57,15,72,553217,930338,333209,60.231157032412234
2023-01-22,Sutter,0,0,0,99464,162138,59350,59.66983029035631
2023-01-22,Tehama,1,0,1,65682,80601,28630,43.5888066745836
2023-01-22,Trinity,0,0,0,16089,18221,6033,37.49766921499161
2023-01-22,Tulare,35,2,37,473891,709672,260313,54.93098623945169
2023-01-22,Tuolumne,1,0,1,55374,89633,28853,52.1056813667064
2023-01-22,Ventura,64,3,67,843310,1866804,624672,74.07382812963205
2023-01-22,Yolo,2,0,2,216291,512577,161794,74.80385221761424
2023-01-22,Yuba,5,0,5,81994,108199,40022,48.810888601604994
2023-01-23,Alameda,109,63,172,1680380,4524910,1409491,83.8793011104631
2023-01-23,Amador,1,0,1,40532,68141,22173,54.70492450409553
2023-01-23,Butte,13,0,13,210135,348730,118970,56.61598496204821
2023-01-23,Calaveras,0,0,0,45346,76428,24684,54.4347902791867
2023-01-23,Colusa,0,0,0,21858,34709,13264,60.682587610943365
2023-01-23,Contra Costa,67,62,129,1165986,3085923,974978,83.61832817889751
2023-01-23,Del Norte,1,0,1,27601,39792,13639,49.41487627259882
2023-01-23,El Dorado,2,1,3,191220,370116,120036,62.7737684342642
2023-01-23,Fresno,136,24,160,1009503,1770791,629203,62.32799704409001
2023-01-23,Glenn,0,0,0,28896,43222,15972,55.27408637873754
2023-01-23,Humboldt,13,0,13,136261,283940,92296,67.7347149954866
2023-01-23,Imperial,11,0,11,179595,535060,180854,100.70102174336702
2023-01-23,Inyo,0,0,0,19001,36024,11711,61.63359823167202
2023-01-23,Kern,42,0,42,905828,1341506,495706,54.72407565233135
2023-01-23,Kings,6,0,6,152790,192051,71186,46.590745467635315
2023-01-23,Lake,4,0,4,68195,103868,36096,52.93056675709363
2023-01-23,Lassen,0,0,0,32317,24165,8985,27.802704458953492
2023-01-23,Los Angeles,761,58,819,9992236,22438331,7543576,75.49437383184305
2023-01-23,Madera,8,0,8,156343,244621,88154,56.38499964820939
2023-01-23,Marin,21,5,26,261282,798710,233140,89.22926187031636
2023-01-23,Mariposa,0,0,0,17118,28288,9149,53.44666432994509
2023-01-23,Mendocino,4,0,4,91361,186974,60533,66.2569367673296
2023-01-23,Merced,12,0,12,281814,436128,158693,56.31125494120236
2023-01-23,Modoc,1,8,9,8663,10633,3757,43.368348147293084
2023-01-23,Mono,0,0,0,13226,27182,9150,69.18191441100862
2023-01-23,Monterey,17,0,17,438390,947349,324768,74.08198179703004
2023-01-23,Napa,5,0,5,137485,355236,111382,81.01392879223188
2023-01-23,Nevada,5,0,5,102249,204462,64514,63.09499359406938
2023-01-23,Orange,204,11,215,3185516,7094046,2368404,74.3491478303672
2023-01-23,Placer,49,26,75,405889,846677,274473,67.62267516488498
2023-01-23,Plumas,1,0,1,19749,31354,10462,52.974834168818674
2023-01-23,Riverside,133,14,147,2422847,4287936,1492858,61.61585935884519
2023-01-23,Sacramento,155,56,211,1586465,3272364,1081615,68.17767804521372
2023-01-23,San Benito,0,0,0,64521,135723,46604,72.23074657863332
2023-01-23,San Bernardino,160,7,167,2183239,3575575,1273922,58.35009359946392
2023-01-23,San Diego,273,6,279,3296045,7748794,2557612,77.59639203955044
2023-01-23,San Francisco,63,7,70,870393,2575972,757670,87.04918352973887
2023-01-23,San Joaquin,37,12,49,780558,1471232,512275,65.6293318369679
2023-01-23,San Luis Obispo,10,0,10,281879,582112,185701,65.87968596454508
2023-01-23,San Mateo,21,22,43,762511,2227706,669445,87.79479902585012
2023-01-23,Santa Barbara,32,3,35,448244,954216,317277,70.78220790462338
2023-01-23,Santa Clara,142,46,188,1931026,5418845,1684761,87.24693504903611
2023-01-23,Santa Cruz,16,0,16,270462,683274,212354,78.51528125947453
2023-01-23,Shasta,7,0,7,181984,247022,85423,46.939840865131
2023-01-23,Siskiyou,0,0,0,43991,65512,21732,49.40101384374076
2023-01-23,Solano,35,40,75,452698,959160,312054,68.93204741350746
2023-01-23,Sonoma,30,23,53,488281,1275669,398343,81.58068816931234
2023-01-23,Stanislaus,63,19,82,553217,930478,333217,60.23260311957152
2023-01-23,Sutter,0,0,0,99464,162159,59354,59.67385184589399
2023-01-23,Tehama,1,0,1,65682,80618,28630,43.5888066745836
2023-01-23,Trinity,0,0,0,16089,18221,6033,37.49766921499161
2023-01-23,Tulare,32,0,32,473891,709760,260316,54.931619296420486
2023-01-23,Tuolumne,1,0,1,55374,89648,28853,52.1056813667064
2023-01-23,Ventura,60,2,62,843310,1867104,624683,74.0751325135478
2023-01-23,Yolo,2,0,2,216291,512683,161797,74.8052392378786
2023-01-23,Yuba,3,0,3,81994,108217,40023,48.812108203039244
2023-01-24,Alameda,84,45,129,1680380,4526047,1409577,83.88441900046418
2023-01-24,Amador,1,0,1,40532,68151,22173,54.70492450409553
2023-01-24,Butte,17,0,17,210135,348814,118972,56.616936731149025
2023-01-24,Calaveras,0,0,0,45346,76435,24684,54.4347902791867
2023-01-24,Colusa,1,0,1,21858,34718,13265,60.68716259493092
2023-01-24,Contra Costa,54,44,98,1165986,3086649,975015,83.62150145885114
2023-01-24,Del Norte,1,0,1,27601,39808,13640,49.41849932973443
2023-01-24,El Dorado,3,0,3,191220,370182,120038,62.77481434996339
2023-01-24,Fresno,137,27,164,1009503,1771106,629227,62.33037445158657
2023-01-24,Glenn,0,0,0,28896,43229,15972,55.27408637873754
2023-01-24,Humboldt,10,1,11,136261,284058,92303,67.73985219541909
2023-01-24,Imperial,15,0,15,179595,535232,180865,100.7071466354854
2023-01-24,Inyo,0,0,0,19001,36032,11711,61.63359823167202
2023-01-24,Kern,42,0,42,905828,1341756,495718,54.725400407141315
2023-01-24,Kings,4,0,4,152790,192065,71186,46.590745467635315
2023-01-24,Lake,4,0,4,68195,103878,36096,52.93056675709363
2023-01-24,Lassen,0,0,0,32317,24168,8985,27.802704458953492
2023-01-24,Los Angeles,755,58,813,9992236,22443142,7543805,75.49666561118052
2023-01-24,Madera,8,0,8,156343,244649,88155,56.385639267507976
2023-01-24,Marin,16,11,27,261282,798861,233148,89.23232369623625
2023-01-24,Mariposa,0,0,0,17118,28291,9149,53.44666432994509
2023-01-24,Mendocino,3,0,3,91361,187021,60535,66.25912588522455
2023-01-24,Merced,12,0,12,281814,436173,158696,56.312319473127666
2023-01-24,Modoc,1,0,1,8663,10634,3757,43.368348147293084
2023-01-24,Mono,0,0,0,13226,27187,9150,69.18191441100862
2023-01-24,Monterey,14,0,14,438390,947504,324785,74.08585962271037
2023-01-24,Napa,5,0,5,137485,355306,111384,81.01538349638142
2023-01-24,Nevada,3,0,3,102249,204496,64516,63.096949603419105
2023-01-24,Orange,189,6,195,3185516,7095283,2368475,74.35137666864647
2023-01-24,Placer,55,27,82,405889,846792,274482,67.62489251987613
2023-01-24,Plumas,1,0,1,19749,31361,10462,52.974834168818674
2023-01-24,Riverside,126,11,137,2422847,4288652,1492883,61.616891202787464
2023-01-24,Sacramento,142,52,194,1586465,3273153,1081688,68.18227947039487
2023-01-24,San Benito,0,0,0,64521,135740,46605,72.23229646161715
2023-01-24,San Bernardino,192,4,196,2183239,3576187,1273963,58.351971543197976
2023-01-24,San Diego,293,11,304,3296045,7750584,2557716,77.59954733627727
2023-01-24,San Francisco,58,12,70,870393,2576657,757699,87.05251535800495
2023-01-24,San Joaquin,43,4,47,780558,1471561,512290,65.63125353913482
2023-01-24,San Luis Obispo,6,0,6,281879,582179,185705,65.88110501314394
2023-01-24,San Mateo,23,24,47,762511,2228277,669493,87.80109401700435
2023-01-24,Santa Barbara,32,2,34,448244,954373,317278,70.7824309974032
2023-01-24,Santa Clara,141,39,180,1931026,5419976,1684846,87.2513368540869
2023-01-24,Santa Cruz,17,0,17,270462,683401,212358,78.51676021030681
2023-01-24,Shasta,7,0,7,181984,247057,85425,46.940939862845084
2023-01-24,Siskiyou,0,0,0,43991,65527,21732,49.40101384374076
2023-01-24,Solano,32,46,78,452698,959349,312061,68.93359369822707
2023-01-24,Sonoma,29,23,52,488281,1275982,398361,81.58437457119977
2023-01-24,Stanislaus,58,16,74,553217,930605,333224,60.2338684458359
2023-01-24,Sutter,0,0,0,99464,162181,59357,59.67686801254725
2023-01-24,Tehama,1,0,1,65682,80628,28631,43.590329161718586
2023-01-24,Trinity,0,0,0,16089,18224,6033,37.49766921499161
2023-01-24,Tulare,35,5,40,473891,709824,260318,54.932041334399685
2023-01-24,Tuolumne,1,0,1,55374,89653,28853,52.1056813667064
2023-01-24,Ventura,59,4,63,843310,1867465,624691,74.07608115639563
2023-01-24,Yolo,3,0,3,216291,512794,161804,74.80847561849545
2023-01-24,Yuba,3,0,3,81994,108238,40023,48.812108203039244
2023-01-25,Alameda,86,54,140,1680380,4527181,1409655,83.88906080767445
2023-01-25,Amador,3,0,3,40532,68156,22173,54.70492450409553
2023-01-25,Butte,12,0,12,210135,348874,118974,56.61788850024984
2023-01-25,Calaveras,2,0,2,45346,76439,24684,54.4347902791867
2023-01-25,Colusa,0,0,0,21858,34724,13265,60.68716259493092
2023-01-25,Contra Costa,55,50,105,1165986,3087347,975054,83.62484626745089
2023-01-25,Del Norte,1,0,1,27601,39824,13640,49.41849932973443
2023-01-25,El Dorado,2,0,2,191220,370238,120042,62.77690618136178
2023-01-25,Fresno,135,19,154,1009503,1771475,629247,62.33235562450037
2023-01-25,Glenn,0,0,0,28896,43238,15972,55.27408637873754
2023-01-25,Humboldt,7,1,8,136261,284124,92304,67.74058608112372
2023-01-25,Imperial,11,1,12,179595,535454,180879,100.71494195272697
2023-01-25,Inyo,0,0,0,19001,36039,11711,61.63359823167202
2023-01-25,Kern,55,0,55,905828,1341940,495737,54.72749793559042
2023-01-25,Kings,2,0,2,152790,192100,71190,46.59336344001571
2023-01-25,Lake,5,0,5,68195,103929,36096,52.93056675709363
2023-01-25,Lassen,0,0,0,32317,24170,8986,27.805798805582203
2023-01-25,Los Angeles,729,54,783,9992236,22447941,7544057,75.49918756922875
2023-01-25,Madera,10,0,10,156343,244705,88158,56.38755812540376
2023-01-25,Marin,17,14,31,261282,799011,233152,89.2338546091962
2023-01-25,Mariposa,0,0,0,17118,28295,9149,53.44666432994509
2023-01-25,Mendocino,3,0,3,91361,187047,60535,66.25912588522455
2023-01-25,Merced,17,0,17,281814,436255,158701,56.31409369300319
2023-01-25,Modoc,1,0,1,8663,10634,3757,43.368348147293084
2023-01-25,Mono,0,0,0,13226,27189,9150,69.18191441100862
2023-01-25,Monterey,14,0,14,438390,947696,324790,74.08700015967517
2023-01-25,Napa,5,0,5,137485,355424,111386,81.01683820053097
2023-01-25,Nevada,6,0,6,102249,204548,64519,63.099883617443695
2023-01-25,Orange,178,5,183,3185516,7096574,2368549,74.35369968319104
2023-01-25,Placer,62,27,89,405889,846932,274490,67.62686350209047
2023-01-25,Plumas,1,0,1,19749,31372,10463,52.97989771634007
2023-01-25,Riverside,127,13,140,2422847,4289393,1492927,61.618707248125865
2023-01-25,Sacramento,147,57,204,1586465,3273899,1081732,68.18505293214788
2023-01-25,San Benito,0,0,0,64521,135785,46610,72.24004587653633
2023-01-25,San Bernardino,162,5,167,2183239,3576810,1273993,58.353345648369235
2023-01-25,San Diego,281,11,292,3296045,7752523,2557823,77.60279365117891
2023-01-25,San Francisco,56,15,71,870393,2577532,757729,87.0559620769009
2023-01-25,San Joaquin,44,3,47,780558,1471843,512307,65.63343146825733
2023-01-25,San Luis Obispo,10,0,10,281879,582258,185713,65.88394311034168
2023-01-25,San Mateo,28,27,55,762511,2228948,669550,87.80856931899999
2023-01-25,Santa Barbara,31,1,32,448244,954557,317300,70.78733903855935
2023-01-25,Santa Clara,140,38,178,1931026,5421262,1684933,87.25584223102123
2023-01-25,Santa Cruz,22,0,22,270462,683562,212369,78.52082732509558
2023-01-25,Shasta,15,0,15,181984,247084,85425,46.940939862845084
2023-01-25,Siskiyou,1,0,1,43991,65548,21732,49.40101384374076
2023-01-25,Solano,33,42,75,452698,959589,312076,68.93690716548339
2023-01-25,Sonoma,25,17,42,488281,1276265,398378,81.58785617298236
2023-01-25,Stanislaus,59,24,83,553217,930725,333226,60.23422996762572
2023-01-25,Sutter,0,0,0,99464,162202,59357,59.67686801254725
2023-01-25,Tehama,1,0,1,65682,80648,28631,43.590329161718586
2023-01-25,Trinity,0,0,0,16089,18229,6033,37.49766921499161
2023-01-25,Tulare,34,1,35,473891,709932,260329,54.93436254328527
2023-01-25,Tuolumne,2,0,2,55374,89672,28853,52.1056813667064
2023-01-25,Ventura,54,4,58,843310,1867799,624707,74.07797844209128
2023-01-25,Yolo,2,0,2,216291,512914,161810,74.81124965902418
2023-01-25,Yuba,2,0,2,81994,108255,40025,48.81454740590775
2023-01-26,Alameda,112,58,170,1680380,4528218,1409715,83.89263142860544
2023-01-26,Amador,4,0,4,40532,68174,22173,54.70492450409553
2023-01-26,Butte,12,0,12,210135,348929,118977,56.61931615390106
2023-01-26,Calaveras,0,0,0,45346,76444,24684,54.4347902791867
2023-01-26,Colusa,0,0,0,21858,34727,13265,60.68716259493092
2023-01-26,Contra Costa,61,69,130,1165986,3088033,975095,83.6283626046968
2023-01-26,Del Norte,0,0,0,27601,39824,13640,49.41849932973443
2023-01-26,El Dorado,1,0,1,191220,370325,120053,62.782658717707356
2023-01-26,Fresno,141,27,168,1009503,1771899,629264,62.3340396214771
2023-01-26,Glenn,0,0,0,28896,43243,15972,55.27408637873754
2023-01-26,Humboldt,7,1,8,136261,284192,92307,67.74278773823765
2023-01-26,Imperial,9,0,9,179595,535624,180888,100.71995322809656
2023-01-26,Inyo,0,0,0,19001,36049,11712,61.638861112573025
2023-01-26,Kern,35,0,35,905828,1342109,495749,54.728822690400385
2023-01-26,Kings,2,0,2,152790,192129,71191,46.594017933110806
2023-01-26,Lake,4,0,4,68195,103954,36098,52.93349952342547
2023-01-26,Lassen,0,0,0,32317,24172,8986,27.805798805582203
2023-01-26,Los Angeles,722,56,778,9992236,22452559,7544279,75.501409294176
2023-01-26,Madera,8,0,8,156343,244764,88159,56.38819774470235
2023-01-26,Marin,19,6,25,261282,799204,233170,89.24074371751594
2023-01-26,Mariposa,0,0,0,17118,28306,9149,53.44666432994509
2023-01-26,Mendocino,3,0,3,91361,187087,60536,66.26022044417202
2023-01-26,Merced,7,0,7,281814,436308,158703,56.31480338095339
2023-01-26,Modoc,1,0,1,8663,10638,3757,43.368348147293084
2023-01-26,Mono,0,0,0,13226,27195,9151,69.18947527597157
